ContestName,PartyCode,AreaNum,CandidateName,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,1617,57.02%,6/6,"Pembina",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,1202,42.38%,6/6,"Pembina",
"Superintendent of Public Instruction","NON","","write-in ",1,17,0.60%,6/6,"Pembina",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,1093,59.02%,9/9,"Pierce",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,745,40.23%,9/9,"Pierce",
"Superintendent of Public Instruction","NON","","write-in ",1,14,0.76%,9/9,"Pierce",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,2741,56.61%,5/5,"Ramsey",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,2079,42.94%,5/5,"Ramsey",
"Superintendent of Public Instruction","NON","","write-in ",1,22,0.45%,5/5,"Ramsey",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,1435,58.86%,1/1,"Ransom",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,991,40.65%,1/1,"Ransom",
"Superintendent of Public Instruction","NON","","write-in ",1,12,0.49%,1/1,"Ransom",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,650,58.04%,5/5,"Renville",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,462,41.25%,5/5,"Renville",
"Superintendent of Public Instruction","NON","","write-in ",1,8,0.71%,5/5,"Renville",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,4720,62.47%,13/13,"Richland",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,2805,37.12%,13/13,"Richland",
"Superintendent of Public Instruction","NON","","write-in ",1,31,0.41%,13/13,"Richland",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,1831,50.04%,5/5,"Rolette",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,1809,49.44%,5/5,"Rolette",
"Superintendent of Public Instruction","NON","","write-in ",1,19,0.52%,5/5,"Rolette",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,1093,59.24%,2/2,"Sargent",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,749,40.60%,2/2,"Sargent",
"Superintendent of Public Instruction","NON","","write-in ",1,3,0.16%,2/2,"Sargent",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,363,50.70%,1/1,"Sheridan",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,351,49.02%,1/1,"Sheridan",
"Superintendent of Public Instruction","NON","","write-in ",1,2,0.28%,1/1,"Sheridan",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,477,53.66%,3/3,"Sioux",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,401,45.11%,3/3,"Sioux",
"Superintendent of Public Instruction","NON","","write-in ",1,11,1.24%,3/3,"Sioux",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,248,67.95%,3/3,"Slope",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,114,31.23%,3/3,"Slope",
"Superintendent of Public Instruction","NON","","write-in ",1,3,0.82%,3/3,"Slope",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,7307,55.85%,8/8,"Stark",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,5648,43.17%,8/8,"Stark",
"Superintendent of Public Instruction","NON","","write-in ",1,128,0.98%,8/8,"Stark",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,571,60.87%,5/5,"Steele",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,359,38.27%,5/5,"Steele",
"Superintendent of Public Instruction","NON","","write-in ",1,8,0.85%,5/5,"Steele",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,4739,58.09%,9/9,"Stutsman",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,3396,41.63%,9/9,"Stutsman",
"Superintendent of Public Instruction","NON","","write-in ",1,23,0.28%,9/9,"Stutsman",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,569,55.40%,3/3,"Towner",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,450,43.82%,3/3,"Towner",
"Superintendent of Public Instruction","NON","","write-in ",1,8,0.78%,3/3,"Towner",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,2288,62.86%,12/12,"Traill",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,1338,36.76%,12/12,"Traill",
"Superintendent of Public Instruction","NON","","write-in ",1,14,0.38%,12/12,"Traill",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,2662,63.91%,2/2,"Walsh",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,1486,35.68%,2/2,"Walsh",
"Superintendent of Public Instruction","NON","","write-in ",1,17,0.41%,2/2,"Walsh",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,14101,55.70%,16/16,"Ward",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,11001,43.45%,16/16,"Ward",
"Superintendent of Public Instruction","NON","","write-in ",1,214,0.85%,16/16,"Ward",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,1096,52.32%,1/1,"Wells",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,986,47.06%,1/1,"Wells",
"Superintendent of Public Instruction","NON","","write-in ",1,13,0.62%,1/1,"Wells",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,7019,56.60%,24/24,"Williams",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,5259,42.41%,24/24,"Williams",
"Superintendent of Public Instruction","NON","","write-in ",1,123,0.99%,24/24,"Williams",
"Related to terminology describing public institutions ","","","Yes",1,946,80.79%,1/1,"Adams",
"Related to terminology describing public institutions ","","","No",1,225,19.21%,1/1,"Adams",
"Related to terminology describing public institutions ","","","Yes",1,4334,83.38%,15/15,"Barnes",
"Related to terminology describing public institutions ","","","No",1,864,16.62%,15/15,"Barnes",
"Related to terminology describing public institutions ","","","Yes",1,1633,85.14%,8/8,"Benson",
"Related to terminology describing public institutions ","","","No",1,285,14.86%,8/8,"Benson",
"Related to terminology describing public institutions ","","","Yes",1,473,74.37%,3/3,"Billings",
"Related to terminology describing public institutions ","","","No",1,163,25.63%,3/3,"Billings",
"Related to terminology describing public institutions ","","","Yes",1,2713,80.89%,5/5,"Bottineau",
"Related to terminology describing public institutions ","","","No",1,641,19.11%,5/5,"Bottineau",
"Related to terminology describing public institutions ","","","Yes",1,1274,80.33%,4/4,"Bowman",
"Related to terminology describing public institutions ","","","No",1,312,19.67%,4/4,"Bowman",
"Related to terminology describing public institutions ","","","Yes",1,829,80.56%,6/6,"Burke",
"Related to terminology describing public institutions ","","","No",1,200,19.44%,6/6,"Burke",
"Related to terminology describing public institutions ","","","Yes",1,43164,84.54%,30/30,"Burleigh",
"Related to terminology describing public institutions ","","","No",1,7896,15.46%,30/30,"Burleigh",
"Related to terminology describing public institutions ","","","Yes",1,79204,88.91%,34/34,"Cass",
"Related to terminology describing public institutions ","","","No",1,9879,11.09%,34/34,"Cass",
"Related to terminology describing public institutions ","","","Yes",1,1600,82.05%,3/3,"Cavalier",
"Related to terminology describing public institutions ","","","No",1,350,17.95%,3/3,"Cavalier",
"Related to terminology describing public institutions ","","","Yes",1,1917,79.91%,1/1,"Dickey",
"Related to terminology describing public institutions ","","","No",1,482,20.09%,1/1,"Dickey",
"Related to terminology describing public institutions ","","","Yes",1,944,81.10%,4/4,"Divide",
"Related to terminology describing public institutions ","","","No",1,220,18.90%,4/4,"Divide",
"Related to terminology describing public institutions ","","","Yes",1,1685,77.36%,10/10,"Dunn",
"Related to terminology describing public institutions ","","","No",1,493,22.64%,10/10,"Dunn",
"Related to terminology describing public institutions ","","","Yes",1,1014,84.64%,3/3,"Eddy",
"Related to terminology describing public institutions ","","","No",1,184,15.36%,3/3,"Eddy",
"Related to terminology describing public institutions ","","","Yes",1,1339,71.76%,5/5,"Emmons",
"Related to terminology describing public institutions ","","","No",1,527,28.24%,5/5,"Emmons",
"Related to terminology describing public institutions ","","","Yes",1,1373,82.51%,1/1,"Foster",
"Related to terminology describing public institutions ","","","No",1,291,17.49%,1/1,"Foster",
"Related to terminology describing public institutions ","","","Yes",1,700,74.00%,1/1,"Golden Valley",
"Related to terminology describing public institutions ","","","No",1,246,26.00%,1/1,"Golden Valley",
"Related to terminology describing public institutions ","","","Yes",1,26114,86.66%,20/20,"Grand Forks",
"Related to terminology describing public institutions ","","","No",1,4021,13.34%,20/20,"Grand Forks",
"Related to terminology describing public institutions ","","","Yes",1,984,76.40%,5/5,"Grant",
"Related to terminology describing public institutions ","","","No",1,304,23.60%,5/5,"Grant",
"Related to terminology describing public institutions ","","","Yes",1,1008,80.77%,5/5,"Griggs",
"Related to terminology describing public institutions ","","","No",1,240,19.23%,5/5,"Griggs",
"Related to terminology describing public institutions ","","","Yes",1,979,76.72%,2/2,"Hettinger",
"Related to terminology describing public institutions ","","","No",1,297,23.28%,2/2,"Hettinger",
"Related to terminology describing public institutions ","","","Yes",1,1005,73.20%,6/6,"Kidder",
"Related to terminology describing public institutions ","","","No",1,368,26.80%,6/6,"Kidder",
"Related to terminology describing public institutions ","","","Yes",1,1676,81.16%,4/4,"LaMoure",
"Related to terminology describing public institutions ","","","No",1,389,18.84%,4/4,"LaMoure",
"Related to terminology describing public institutions ","","","Yes",1,741,73.80%,5/5,"Logan",
"Related to terminology describing public institutions ","","","No",1,263,26.20%,5/5,"Logan",
"Related to terminology describing public institutions ","","","Yes",1,2111,78.59%,8/8,"McHenry",
"Related to terminology describing public institutions ","","","No",1,575,21.41%,8/8,"McHenry",
"Related to terminology describing public institutions ","","","Yes",1,1069,79.36%,6/6,"McIntosh",
"Related to terminology describing public institutions ","","","No",1,278,20.64%,6/6,"McIntosh",
"Related to terminology describing public institutions ","","","Yes",1,4295,81.05%,11/11,"McKenzie",
"Related to terminology describing public institutions ","","","No",1,1004,18.95%,11/11,"McKenzie",
"Related to terminology describing public institutions ","","","Yes",1,4309,81.12%,6/6,"McLean",
"Related to terminology describing public institutions ","","","No",1,1003,18.88%,6/6,"McLean",
"Related to terminology describing public institutions ","","","Yes",1,3552,80.31%,14/14,"Mercer",
"Related to terminology describing public institutions ","","","No",1,871,19.69%,14/14,"Mercer",
"Related to terminology describing public institutions ","","","Yes",1,13211,80.92%,17/17,"Morton",
"Related to terminology describing public institutions ","","","No",1,3115,19.08%,17/17,"Morton",
"Related to terminology describing public institutions ","","","Yes",1,3192,81.51%,6/6,"Mountrail",
"Related to terminology describing public institutions ","","","No",1,724,18.49%,6/6,"Mountrail",
"Related to terminology describing public institutions ","","","Yes",1,1457,84.91%,2/2,"Nelson",
"Related to terminology describing public institutions ","","","No",1,259,15.09%,2/2,"Nelson",
"Related to terminology describing public institutions ","","","Yes",1,834,77.87%,1/1,"Oliver",
"Related to terminology describing public institutions ","","","No",1,237,22.13%,1/1,"Oliver",
"Related to terminology describing public institutions ","","","Yes",1,2515,83.36%,6/6,"Pembina",
"Related to terminology describing public institutions ","","","No",1,502,16.64%,6/6,"Pembina",
"Related to terminology describing public institutions ","","","Yes",1,1613,82.59%,9/9,"Pierce",
"Related to terminology describing public institutions ","","","No",1,340,17.41%,9/9,"Pierce",
"Related to terminology describing public institutions ","","","Yes",1,4388,85.39%,5/5,"Ramsey",
"Related to terminology describing public institutions ","","","No",1,751,14.61%,5/5,"Ramsey",
"Related to terminology describing public institutions ","","","Yes",1,2165,83.72%,1/1,"Ransom",
"Related to terminology describing public institutions ","","","No",1,421,16.28%,1/1,"Ransom",
"Related to terminology describing public institutions ","","","Yes",1,928,77.98%,5/5,"Renville",
"Related to terminology describing public institutions ","","","No",1,262,22.02%,5/5,"Renville",
"Related to terminology describing public institutions ","","","Yes",1,6665,83.52%,13/13,"Richland",
"Related to terminology describing public institutions ","","","No",1,1315,16.48%,13/13,"Richland",
"Related to terminology describing public institutions ","","","Yes",1,3256,85.41%,5/5,"Rolette",
"Related to terminology describing public institutions ","","","No",1,556,14.59%,5/5,"Rolette",
"Related to terminology describing public institutions ","","","Yes",1,1663,83.78%,2/2,"Sargent",
"Related to terminology describing public institutions ","","","No",1,322,16.22%,2/2,"Sargent",
"Related to terminology describing public institutions ","","","Yes",1,526,71.47%,1/1,"Sheridan",
"Related to terminology describing public institutions ","","","No",1,210,28.53%,1/1,"Sheridan",
"Related to terminology describing public institutions ","","","Yes",1,761,82.36%,3/3,"Sioux",
"Related to terminology describing public institutions ","","","No",1,163,17.64%,3/3,"Sioux",
"Related to terminology describing public institutions ","","","Yes",1,283,74.28%,3/3,"Slope",
"Related to terminology describing public institutions ","","","No",1,98,25.72%,3/3,"Slope",
"Related to terminology describing public institutions ","","","Yes",1,11719,80.37%,8/8,"Stark",
"Related to terminology describing public institutions ","","","No",1,2863,19.63%,8/8,"Stark",
"Related to terminology describing public institutions ","","","Yes",1,837,84.55%,5/5,"Steele",
"Related to terminology describing public institutions ","","","No",1,153,15.45%,5/5,"Steele",
"Related to terminology describing public institutions ","","","Yes",1,8023,83.68%,9/9,"Stutsman",
"Related to terminology describing public institutions ","","","No",1,1565,16.32%,9/9,"Stutsman",
"Related to terminology describing public institutions ","","","Yes",1,869,79.65%,3/3,"Towner",
"Related to terminology describing public institutions ","","","No",1,222,20.35%,3/3,"Towner",
"Related to terminology describing public institutions ","","","Yes",1,3347,84.61%,12/12,"Traill",
"Related to terminology describing public institutions ","","","No",1,609,15.39%,12/12,"Traill",
"Related to terminology describing public institutions ","","","Yes",1,3734,84.81%,2/2,"Walsh",
"Related to terminology describing public institutions ","","","No",1,669,15.19%,2/2,"Walsh",
"Related to terminology describing public institutions ","","","Yes",1,23491,84.74%,16/16,"Ward",
"Related to terminology describing public institutions ","","","No",1,4229,15.26%,16/16,"Ward",
"Related to terminology describing public institutions ","","","Yes",1,1650,75.10%,1/1,"Wells",
"Related to terminology describing public institutions ","","","No",1,547,24.90%,1/1,"Wells",
"Related to terminology describing public institutions ","","","Yes",1,11832,82.78%,24/24,"Williams",
"Related to terminology describing public institutions ","","","No",1,2461,17.22%,24/24,"Williams",
"Related to constitutional amendments ","","","No",1,634,56.01%,1/1,"Adams",
"Related to constitutional amendments ","","","Yes",1,498,43.99%,1/1,"Adams",
"Related to constitutional amendments ","","","No",1,2857,57.00%,15/15,"Barnes",
"Related to constitutional amendments ","","","Yes",1,2155,43.00%,15/15,"Barnes",
"Related to constitutional amendments ","","","No",1,1053,56.92%,8/8,"Benson",
"Related to constitutional amendments ","","","Yes",1,797,43.08%,8/8,"Benson",
"Related to constitutional amendments ","","","No",1,342,54.90%,3/3,"Billings",
"Related to constitutional amendments ","","","Yes",1,281,45.10%,3/3,"Billings",
"Related to constitutional amendments ","","","No",1,1837,56.37%,5/5,"Bottineau",
"Related to constitutional amendments ","","","Yes",1,1422,43.63%,5/5,"Bottineau",
"Related to constitutional amendments ","","","No",1,842,54.04%,4/4,"Bowman",
"Related to constitutional amendments ","","","Yes",1,716,45.96%,4/4,"Bowman",
"Related to constitutional amendments ","","","No",1,510,51.41%,6/6,"Burke",
"Related to constitutional amendments ","","","Yes",1,482,48.59%,6/6,"Burke",
"Related to constitutional amendments ","","","No",1,30141,60.77%,30/30,"Burleigh",
"Related to constitutional amendments ","","","Yes",1,19460,39.23%,30/30,"Burleigh",
"Related to constitutional amendments ","","","No",1,46940,54.61%,34/34,"Cass",
"Related to constitutional amendments ","","","Yes",1,39021,45.39%,34/34,"Cass",
"Related to constitutional amendments ","","","No",1,998,53.40%,3/3,"Cavalier",
"Related to constitutional amendments ","","","Yes",1,871,46.60%,3/3,"Cavalier",
"Related to constitutional amendments ","","","No",1,1365,57.77%,1/1,"Dickey",
"Related to constitutional amendments ","","","Yes",1,998,42.23%,1/1,"Dickey",
"Related to constitutional amendments ","","","No",1,634,55.91%,4/4,"Divide",
"Related to constitutional amendments ","","","Yes",1,500,44.09%,4/4,"Divide",
"Related to constitutional amendments ","","","No",1,1125,53.14%,10/10,"Dunn",
"Related to constitutional amendments ","","","Yes",1,992,46.86%,10/10,"Dunn",
"Related to constitutional amendments ","","","No",1,661,56.88%,3/3,"Eddy",
"Related to constitutional amendments ","","","Yes",1,501,43.12%,3/3,"Eddy",
"Related to constitutional amendments ","","","No",1,1165,63.35%,5/5,"Emmons",
"Related to constitutional amendments ","","","Yes",1,674,36.65%,5/5,"Emmons",
"Related to constitutional amendments ","","","No",1,928,57.14%,1/1,"Foster",
"Related to constitutional amendments ","","","Yes",1,696,42.86%,1/1,"Foster",
"Related to constitutional amendments ","","","No",1,470,51.42%,1/1,"Golden Valley",
"Related to constitutional amendments ","","","Yes",1,444,48.58%,1/1,"Golden Valley",
"Related to constitutional amendments ","","","No",1,16032,56.31%,20/20,"Grand Forks",
"Related to constitutional amendments ","","","Yes",1,12441,43.69%,20/20,"Grand Forks",
"Related to constitutional amendments ","","","No",1,772,60.55%,5/5,"Grant",
